IMF NO  lip • . •V .\V F,IMF lip,1
"16141 11 Lir""4141",4141,16141
n O1C421115 h \'� marina X VAdvanc,marina,1
12.m
4tn Grade
"3 - Pacon Composition Book, Marble Cover, Soft, WR, 50 Sht, Blk",Composition Book Marble Cover Soft,3
"1 - Sanford Marker, Sharpie, Fine Point, Black",Sanford Marker Sharpie Fine Point Black,1
"1 - C -Line Sheet Protectors, Letter Size, Clear, 10/Pk",Line Sheet Protectors Letter Size Clear,1
"1 - Avery Binder, D -Ring, Durable, View, Slant, 1.5"", White",Avery Binder Ring Durable View Slant White,1
"1 - Clorox Wipes, Disinfecting, Bleach Free, Lemon Scent, Cnstr, 35 Ct",Clorox Wipes Disinfecting Bleach Free Lemon Scent,1
"1 - Scotch Tape, Transparent, w/Dispenser, 1/2"" x 1000""",Scotch Tape Transparent,1
"2 - Dixon Pencils, #2, Ticonderoga, Sharpened, Dz.",Dixon Pencils Ticonderoga Sharpened,2
"1 - Staples Eraser, Pink, Large, Latex Free",Staples Eraser Pink Large Latex Free,1
"3 - Elmer's Glue Stick, Washable, Purple, Dries Clear, .77 oz.",Elmer Glue Stick Washable Purple Dries Clear,3
"1 - Crayola Markers, Washable, Classic Colors, Fine Tip, 8/Set",Crayola Markers Washable Classic Colors Fine Tip Set,1
"2 - Staples Composition Book, Marble Cover, WR, 100 Sheets, BLK",Staples Composition Book Marble Cover 100 Sheets,2
"1 - Expo 2 Markers, Dry Erase, Chisel, Low Odor, Asst 4/Pk",Expo Markers Dry Erase Chisel Low Odor Asst,1
"2 - Staples Filler Paper, College Rule, 10.5"" x 8"", 120/Pk",Staples Filler Paper College Rule 120,2
"2 - Staples Pen, Stick, Medium Point, Red",Staples Pen Stick Medium Point Red,2
"2 - Bounty Paper Towels, Roll, Bounty, 2 Ply, 44 Sheets",Bounty Paper Towels Roll Bounty Ply Sheets,2
"1 - C -Line Folders, Poly, 2 Pkt/Pronq, 5Pk, Be/Rd/Gn/Yw/Pu",Line Folders Pkt,1
"1 - C -Line Folder, Poly, 2 Pocket, w/Prang, Orange",Line Folder Pocket,1
"1 - Maped/Liquimark Highlighter, Chisel Tip, Pink",Highlighter Chisel Tip Pink,1
"1 - Staples Highlighter, Chisel Tip, Yellow, w/Pkt Clip",Staples Highlighter Chisel Tip Yellow,1
"1 - Maped/Liquimark Highlighter, Chisel Tip, Orange",Highlighter Chisel Tip Orange,1
"1 - Sanford Marker, Sharpie, Extra Fine, Black",Sanford Marker Sharpie Extra Fine Black,1
"1 - Staples Erasers, Pencil Cap, Latex Free, 12/Pk",Staples Erasers Pencil Cap Latex Free,1
"1 - Prang Pencils, Colored, 7"", Sharpened, 12/Set",Pencils Colored Sharpened Set,1
"1 - Staples Pencil Box, Plastic, 8.25"" x 5.25"" x 2"", Asst.",Staples Pencil Box Plastic Asst,1
"2 - Staples Pen, Stick, Medium Point, Blue",Staples Pen Stick Medium Point Blue,2
i
i •
T
"II ,Q �If a rud ' 01r1.nil I 1�1' i� '",nil,1
